0.17,1000.,5.218465947499804,151.1067492536717
0.17,1000.5,5.315708295363118,149.60736682316292
0.17,1001.,5.42609798703621,148.355859850659
0.17,1001.5,5.549351856119819,147.36130388022667
0.17,1002.,5.685093341766742,146.63183290837338
0.17,1002.5,5.832836686540247,146.174601049942
0.17,1003.,5.99197024609558,145.99571924535934
0.17,1003.5,6.16174034682981,146.10016860282417
0.17,1004.,6.341235416848565,146.49168661392753
0.17,1004.5,6.529372456731082,147.17263039523888
0.17,1005.,6.724885213353536,148.14381251429762
0.17,1005.5,6.926316638350722,149.40431710747984
0.17,1006.,7.13201613265273,150.95129763242966
0.17,1006.5,7.340142309263246,152.77976100050824
0.17,1007.,7.548672910065042,154.8823456419235
0.17,1007.5,7.75542247642964,157.2491017966141
0.17,1008.,7.9580684053690645,159.86728614928302
0.17,1008.5,8.154185435012959,162.72117977655162
0.17,1009.,8.34128864444484,165.79194418399786
0.17,1009.5,8.516883922601005,169.057529679987
0.17,1010.,8.678524428182303,172.49264913660247
0.17,1010.5,8.823871576377288,176.0688299592724
0.17,1011.,8.950757625370077,179.754556879657
0.17,1011.5,9.057247073716498,183.51551267098446
0.17,1012.,9.141694299067867,187.3149226777053
0.17,1012.5,9.202793809051002,191.1140038776851
0.17,1013.,9.239620637523357,194.87250991409616
0.17,1013.5,9.251658658072577,198.54936536046148
0.17,1014.,9.23881479649481,202.10337127669086
0.17,1014.5,9.20141879651101,205.493957559308
0.17,1015.,9.140208742166841,208.68195839323386
0.17,1015.5,9.056302636418778,211.63038389364132
0.17,1016.,8.951158215927512,214.3051576465465
0.17,1016.5,8.826524371105664,216.6757843902049
0.17,1017.,8.68438515208328,218.71593495838007
0.17,1017.5,8.526900955819727,220.4039170510911
0.17,1018.,8.356349031618157,221.72301779148148
0.17,1018.5,8.17506606144569,222.66171396775977
0.17,1019.,7.985395100540118,223.21374310191325
0.17,1019.5,7.7896385365320375,223.37804044279432
0.17,1020.,7.590018262177267,223.15855360445101
0.17,1020.5,7.3886432602352805,222.56395212877226
0.17,1021.,7.1874853120607725,221.60724374855877
0.17,1021.5,6.98836208443299,220.305323934027
0.17,1022.,6.792927077240008,218.67847847436548
0.17,1022.5,6.602665665728048,216.74985773705075
0.17,1023.,6.418896356682771,214.5449430899912
0.17,1023.5,6.2427761792948875,212.09102222225977
0.17,1024.,6.0753092992009385,209.4166871558602
0.17,1024.5,5.9173580333515545,206.55136499834316
0.17,1025.,5.76965536881178,203.5248915373193
0.17,1025.5,5.632818359897904,200.36713206006738
0.17,1026.,5.507361808208664,197.10765097767975
0.17,1026.5,5.393711771118857,193.77543309847894
0.17,1027.,5.292218418294026,190.3986559050873
0.17,1027.5,5.203168068566368,187.00450800974406
0.17,1028.,5.126794138324508,183.61905185775746
0.17,1028.5,5.063286748000945,180.26712772470188
0.17,1029.,5.012800982283407,176.97229222555097
0.17,1029.5,4.975463668289028,173.7567874755043
0.17,1030.,4.951378546901931,170.64153663828844
0.17,1030.5,4.940629864517548,167.64615981222283
0.17,1031.,4.943284294255587,164.78900625371006
0.17,1031.5,4.959391142116271,162.08719823542413
0.17,1032.,4.988980851037341,159.5566819067509
0.17,1032.5,5.0320617003388355,157.21228187071287
0.17,1033.,5.088614732308823,155.0677543781781
0.17,1033.5,5.158586905106196,153.13583693513854
0.17,1034.,5.241882461210559,151.4282896651374
0.17,1034.5,5.338352566499597,149.95592604330346
0.17,1035.,5.44778338540863,148.72862989658557
0.17,1035.5,5.5698826190368225,147.755355335418
0.17,1036.,5.704264940585743,147.04410832797686
0.17,1036.5,5.8504365060988555,146.60190663431413
0.17,1037.,6.0077789791228735,146.43471678592562
0.17,1037.5,6.175533926271367,146.54736766732617
0.17,1038.,6.352787744534553,146.94343838734218
0.17,1038.5,6.538458552130285,147.62512267531883
0.17,1039.,6.731285546540458,148.5930699052064
0.17,1039.5,6.929821920478846,149.84620411362144
0.17,1040.,7.1324327696848195,151.38152851361394
0.17,1040.5,7.337298396564557,153.19391495139226
0.17,1041.,7.542424717589598,155.2758905405311
0.17,1041.5,7.745660908781666,157.61742774987292
0.17,1042.,7.94472550271102,160.20574530139655
0.17,1042.5,8.137240289551565,163.02513915005176
0.17,1043.,8.320772822305013,166.056845203442
0.17,1043.5,8.492884935598244,169.27896116507162
0.17,1044.,8.651188952650768,172.66642253274063
0.17,1044.5,8.793406006121083,176.19106506009823
0.17,1045.,8.917426768500125,179.82177072279126
0.17,1045.5,9.021371124704563,183.52470890306958
0.17,1046.,9.103643365687924,187.26367911039227
0.17,1046.5,9.162980546716579,191.00055412431405
0.17,1047.,9.198491265982977,194.6958160762642
0.17,1047.5,9.209682567514523,198.309176260963
0.17,1048.,9.196473351583462,201.80026454748318
0.17,1048.5,9.159193922654497,205.12936112039722
0.17,1049.,9.098571413369651,208.2581522661549
0.17,1049.5,9.015702280181054,211.150478527683
0.17,1050.,8.912013580815971,213.77304763091598
0.17,1050.5,8.789215478826131,216.09608454803663
0.17,1051.,8.64924736905737,218.0938952176975
0.17,1051.5,8.494220816941684,219.74532164457634
0.17,1052.,8.326362018795509,221.03407413727257
0.17,1052.5,8.14795614674368,221.94893308259563
0.17,1053.,7.961295915983046,222.4838172550725
0.17,1053.5,7.768635875174525,222.63772279115
0.17,1054.,7.57215353930819,222.41454366553373
0.17,1054.5,7.373917921383099,221.82278806467406
0.17,1055.,7.175865573848226,220.87520811643577
0.17,1055.5,6.979783912161124,219.58836232159712
0.17,1056.,6.787301184746886,217.98213193817358
0.17,1056.5,6.599882364570984,216.0792105865979
0.17,1057.,6.418830007344216,213.90458549517462
0.17,1057.5,6.245289266026241,211.48502632653336
0.17,1058.,6.0802560431815476,208.84859543364374
0.17,1058.5,5.92458746469903,206.02419175734963
0.17,1059.,5.779013889812199,203.041131485858
0.17,1059.5,5.644151827116574,199.9287775217358
0.17,1060.,5.520517107948514,196.71621653460755
0.17,1060.5,5.408537952142336,193.43198381943827
0.17,1061.,5.308567450451213,190.10383837424197
0.17,1061.5,5.220895205079722,186.7585838158159
0.17,1062.,5.145757957623855,183.42193172280136
0.17,1062.5,5.083348947143188,180.11840460043177
0.17,1063.,5.0338259018695215,176.87127364010388
0.17,1063.5,4.997317607623613,173.70252603326128
0.17,1064.,4.973928935630715,170.63285777763977
0.17,1064.5,4.963744275507018,167.6816870053889
0.17,1065.,4.966829355754577,164.86718296396518
0.17,1065.5,4.983231393108464,162.20630661786464
0.17,1066.,5.012977531853153,159.71485838840454
0.17,1066.5,5.0560715431044985,157.40752860112838
0.17,1067.,5.112488821202724,155.29794840671863
0.17,1067.5,5.182169579870883,153.3987351371914
0.17,1068.,5.265010369261977,151.72153153489373
0.17,1068.5,5.360853899319715,150.27703307010964
0.17,1069.,5.469477328323838,149.07500267326404
0.17,1069.5,5.590579202602489,148.12426890482905
0.17,1070.,5.72376513228467,147.4327053253886
0.17,1070.5,5.868532927443298,147.00718999992742
0.17,1071.,6.024256999980626,146.85354143206956
0.17,1071.5,6.190173473978012,146.9764329321105
0.17,1072.,6.365365630479167,147.37928100839383
0.17,1072.5,6.548751813860448,148.06411307703704
0.17,1073.,6.739075098532745,149.03140974514886
0.17,1073.5,6.934897103091361,150.27992921036585
0.17,1074.,7.134596578905466,151.80651602154325
0.17,1074.5,7.336373247743651,153.60589812610277
0.17,1075.,7.538258476024675,155.6704798867473
0.17,1075.5,7.738133301273202,157.99013926066954
0.17,1076.,7.93375426328112,160.55204085348564
0.17,1076.5,8.122787137560582,163.34047259599015
0.17,1077.,8.302848458958803,166.33672090907538
0.17,1077.5,8.471553735454021,169.51899740858192
0.17,1078.,8.626571210659574,172.8624282459675
0.17,1078.5,8.765679424309504,176.3391194244513
0.17,1079.,8.886825844359517,179.9183077896248
0.17,1079.5,8.988184333962407,183.5666046376647
0.17,1080.,9.068208641550688,187.24833727439488
0.17,1080.5,9.12567871788201,190.92598679211218
0.17,1081.,9.159737855950127,194.5607149856406
0.17,1081.5,9.169918271919727,198.1129740257454
0.17,1082.,9.156153533826739,201.54317912902815
0.17,1082.5,9.118777826118752,204.812422171689
0.17,1083.,9.058511299504984,207.88320852391325
0.17,1083.5,8.97643361065583,210.72018052848662
0.17,1084.,8.873945401847315,213.29081458971325
0.17,1084.5,8.752722954074493,215.56604559878215
0.17,1085.,8.614665527889539,217.5208147277553
0.17,1085.5,8.461840168924885,219.1345090776661
0.17,1086.,8.296425904448972,220.3912812472235
0.17,1086.5,8.120659859521307,221.28024239063004
0.17,1087.,7.936787259313371,221.79552856151784
0.17,1087.5,7.74701708923063,221.93623800259118
0.17,1088.,7.553484287126451,221.70625670076188
0.17,1088.5,7.358219003019095,221.1139821792825
0.17,1089.,7.1631232007699435,220.1719628992989
0.17,1089.5,6.969954284660621,218.89647221103266
0.17,1090.,6.78031504848414,217.30703907612633
0.17,1090.5,6.5956494942744515,215.42595050090867
0.17,1091.,6.417243476240608,213.27774655397454
0.17,1091.5,6.246229328296638,210.88872260349515
0.17,1092.,6.083593579584612,208.2864519153121
0.17,1092.5,5.930187005710213,205.49933874414174
0.17,1093.,5.786736175445444,202.55621042099656
0.17,1093.5,5.653855829425942,199.4859552001855
0.17,1094.,5.532061713890642,196.31720233831464
0.17,1094.5,5.421783148546414,193.07805474846631
0.17,1095.,5.323375110584497,189.79586706023704
0.17,1095.5,5.237129609247437,186.497067181981
0.17,1096.,5.163285924599996,183.20702204100536
0.17,1096.5,5.102039691814543,179.94994036237145
0.17,1097.,5.053550702227552,176.7488089794977
